Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2017-04-07,120.0,120.78,119.8,120.15,1063596.0,0.0,1.0,113.30667598648904,114.04316938040122,113.11783152651155,113.44830933147216,1063596.0
2017-04-06,121.0,121.07,120.19,120.54,1226491.0,0.0,1.0,114.25089828637645,114.31699384736856,113.48607822346764,113.81655602842825,1226491.0
2017-04-05,120.98,121.54,120.55,120.91,1284644.0,0.0,1.0,114.23201384037871,114.76077832831565,113.82599825142711,114.16591827938659,1284644.0
2017-04-04,120.64,120.79,120.2,120.61,901835.0,0.0,1.0,113.91097825841699,114.0526116034001,113.49552044646653,113.88265158942036,901835.0
2017-04-03,120.57,120.805,119.8,120.38,1135511.0,0.0,1.0,113.84488269742486,114.06677493789842,113.11783152651155,113.66548046044625,1135511.0
2017-03-31,120.93,120.995,120.17,120.54,1114709.0,0.0,1.0,114.18480272538434,114.24617717487702,113.4671937774699,113.81655602842825,1114709.0
2017-03-30,120.36,121.26,120.36,121.03,1093148.0,0.0,1.0,113.6465960144485,114.49639608434718,113.6465960144485,114.27922495537308,1093148.0
2017-03-29,121.51,121.58,120.5,120.53,1133677.0,0.0,1.0,114.73245165931904,114.79854722031115,113.77878713643274,113.80711380542937,1133677.0
2017-03-28,120.76,121.89,120.44,121.8,1187291.0,0.0,1.0,114.02428493440348,115.09125613327625,113.7221337984395,115.00627612628638,1187291.0
2017-03-27,120.17,121.11,120.0101,121.01,1087729.0,0.0,1.0,113.4671937774699,114.35476273936406,113.3162126317179,114.26034050937533,1087729.0
2017-03-24,121.38,121.41,120.24,120.77,1334242.0,0.0,1.0,114.60970276033366,114.63802942933029,113.53328933846201,114.03372715740234,1334242.0
2017-03-23,121.64,122.28,121.13,121.29,1054211.0,0.0,1.0,114.85520055830439,115.45950283023234,114.3736471853618,114.52472275334381,1054211.0
2017-03-22,121.92,122.18,121.17,122.03,996369.0,0.0,1.0,115.11958280227287,115.3650806002436,114.41141607735732,115.22344725526048,996369.0
2017-03-21,122.79,122.85,121.4,121.69,1240214.0,0.0,1.0,115.94105620317492,115.99770954116815,114.62858720633142,114.90241167329876,1240214.0
2017-03-20,122.98,122.98,122.01,122.36,1485856.0,0.0,1.0,116.12045844015353,116.12045844015353,115.20456280926274,115.53504061422332,1485856.0
2017-03-17,122.95,123.17,122.17,123.14,3103637.0,0.0,1.0,116.0921317711569,116.29986067713213,115.35563837724472,116.2715340081355,3103637.0
2017-03-16,122.98,123.52,122.28,122.74,1166606.0,0.0,1.0,116.12045844015353,116.63033848209271,115.45950283023234,115.89384508818054,1166606.0
2017-03-15,123.0,123.15,122.31,122.99,1117836.0,0.0,1.0,116.13934288615127,116.28097623113439,115.48782949922897,116.12990066315238,1117836.0
2017-03-14,121.77,122.85,121.75,122.62,903619.0,0.0,1.0,114.97794945728975,115.99770954116815,114.95906501129201,115.78053841219406,903619.0
2017-03-13,122.54,122.92,121.81,122.15,1069149.0,0.0,1.0,115.70500062820307,116.06380510216027,115.01571834928525,115.33675393124697,1069149.0
2017-03-10,122.32,122.86,121.75,122.83,1281900.0,0.0,1.0,115.49727172222782,116.00715176416703,114.95906501129201,115.97882509517041,1281900.0
2017-03-09,121.65,122.3,121.36,121.9,1707311.0,0.0,1.0,114.86464278130327,115.47838727623008,114.59081831433592,115.10069835627513,1707311.0
2017-03-08,122.35,122.76,121.05,121.24,2193455.0,0.67,1.0,115.52559839122445,115.9127295341783,114.29810940137082,114.47751163834943,2193455.0
2017-03-07,122.63,122.63,121.68,122.14,1773937.0,0.0,1.0,115.15361539013033,115.15361539013033,114.26153405097496,114.69348922572388,1773937.0
2017-03-06,124.03,124.28,122.29,122.32,2417939.0,0.0,1.0,116.46826157414878,116.70301982129493,114.83434417401158,114.8625151636691,2417939.0
2017-03-03,124.79,125.16,123.99,124.13,1519150.0,0.0,1.0,117.1819266454731,117.52936885124939,116.4307002546054,116.56216487300723,1519150.0
2017-03-02,125.49,125.49,124.47,124.52,1531378.0,0.0,1.0,117.8392497374823,117.8392497374823,116.88143608912601,116.92838773855524,1531378.0
2017-03-01,123.81,125.16,122.98,124.99,2619558.0,0.0,1.0,116.26167431666018,117.52936885124939,115.48227693613495,117.36973324319,2619558.0
2017-02-28,122.05,122.96,121.79,122.24,1966038.0,0.0,1.0,114.60897625675126,115.46349627636324,114.36482767971927,114.78739252458233,1966038.0
2017-02-27,121.86,122.76,121.61,122.04,914370.0,0.0,1.0,114.43055998892018,115.27568967864634,114.19580174177403,114.59958592686542,914370.0
2017-02-24,122.36,122.68,121.74,122.27,1698631.0,0.0,1.0,114.90007648321249,115.20056703955957,114.31787603029002,114.81556351423987,1698631.0
2017-02-23,122.41,123.08,121.71,122.36,1134121.0,0.0,1.0,114.94702813264172,115.5761802349934,114.28970504063248,114.90007648321249,1134121.0
2017-02-22,121.42,122.42,121.27,121.9,1184887.0,0.0,1.0,114.01738547394297,114.95641846252757,113.87653052565527,114.46812130846358,1184887.0
2017-02-21,121.81,122.45,121.06,121.55,1245572.0,0.0,1.0,114.38360833949096,114.9845894521851,113.67933359805251,114.13945976245896,1245572.0
2017-02-17,121.72,122.0,121.08,121.95,1334680.0,0.0,1.0,114.29909537051834,114.56202460732203,113.69811425782419,114.5150729578928,1334680.0
2017-02-16,121.05,121.79,120.73,121.79,1502915.0,0.0,1.0,113.66994326816665,114.36482767971927,113.36945271181959,114.36482767971927,1502915.0
2017-02-15,120.65,120.99,120.11,120.98,1416088.0,0.0,1.0,113.29433007273282,113.61360128885157,112.78725225889713,113.60421095896574,1416088.0
2017-02-14,119.71,120.32,119.49,120.24,1397061.0,0.0,1.0,112.41163906346328,112.98444918649989,112.20505180597466,112.90932654741312,1397061.0
2017-02-13,117.37,120.1,117.29,119.71,1519190.0,0.0,1.0,110.2143018701753,112.77786192901128,110.13917923108853,112.41163906346328,1519190.0
2017-02-10,119.0,120.21,118.99,119.73,1203168.0,0.0,1.0,111.74492564156822,112.88115555775558,111.73553531168236,112.43041972323498,1203168.0
2017-02-09,117.89,119.17,117.854,118.78,1099914.0,0.0,1.0,110.7025990242393,111.90456124962759,110.66879383665025,111.5383383840796,1099914.0
2017-02-08,117.49,117.98,117.36,117.81,905125.0,0.0,1.0,110.32698582880545,110.78711199321192,110.20491154028946,110.62747638515253,905125.0
2017-02-07,118.1,118.22,117.4,117.76,1161710.0,0.0,1.0,110.89979595184207,111.01247991047222,110.24247285983284,110.5805247357233,1161710.0
2017-02-06,116.46,117.94,116.46,117.67,987950.0,0.0,1.0,109.35978185056331,110.74955067366852,109.35978185056331,110.49601176675068,987950.0
2017-02-03,118.42,118.65,117.6,117.78,1355201.0,0.0,1.0,111.20028650818914,111.4162640955636,110.43027945754976,110.599305395495,1355201.0
2017-02-02,116.55,117.81,116.55,117.63,1081967.0,0.0,1.0,109.44429481953593,110.62747638515253,109.44429481953593,110.4584504472073,1081967.0
2017-02-01,117.69,118.24,116.25,116.54,1402592.0,0.0,1.0,110.51479242652238,111.0312605702439,109.16258492296055,109.43490448965008,1402592.0
2017-01-31,117.54,117.81,117.01,117.78,1478048.0,0.0,1.0,110.3739374782347,110.62747638515253,109.87624999428485,110.599305395495,1478048.0
2017-01-30,118.02,118.02,117.16,117.51,1200979.0,0.0,1.0,110.8246733127553,110.8246733127553,110.01710494257253,110.34576648857715,1200979.0
2017-01-27,118.4,118.43,117.43,118.1,961452.0,0.0,1.0,111.18150584841746,111.209676838075,110.27064384949038,110.89979595184207,961452.0
2017-01-26,117.65,118.43,117.65,118.13,1360824.0,0.0,1.0,110.47723110697899,111.209676838075,110.47723110697899,110.9279669414996,1360824.0
2017-01-25,117.33,118.65,117.33,117.67,1536121.0,0.0,1.0,110.17674055063192,111.4162640955636,110.17674055063192,110.49601176675068,1536121.0
2017-01-24,118.55,119.15,116.16,116.84,3038258.0,0.0,1.0,111.32236079670514,111.88578058985591,109.07807195398793,109.71661438622546,3038258.0
2017-01-23,118.16,118.259,117.43,118.04,1593340.0,0.0,1.0,110.95613793115714,111.04910219702703,110.27064384949038,110.843453972527,1593340.0
2017-01-20,118.57,118.89,117.63,118.02,1222280.0,0.0,1.0,111.34114145647682,111.6416320128239,110.4584504472073,110.8246733127553,1222280.0
2017-01-19,118.91,118.95,117.42,117.99,994748.0,0.0,1.0,111.6604126725956,111.69797399213898,110.26125351960454,110.79650232309776,994748.0
2017-01-18,118.08,118.59,117.14,118.54,1486799.0,0.0,1.0,110.88101529207037,111.35992211624853,109.99832428280084,111.3129704668193,1486799.0
2017-01-17,117.01,118.16,116.62,117.46,1607915.0,0.0,1.0,109.87624999428485,110.95613793115714,109.51002712873685,110.29881483914791,1607915.0
2017-01-13,117.27,117.85,116.7,117.05,1543846.0,0.0,1.0,110.12039857131684,110.6650377046959,109.58514976782362,109.91381131382822,1543846.0
2017-01-12,117.25,117.27,115.88,116.75,1679167.0,0.0,1.0,110.10161791154515,110.12039857131684,108.81514271718423,109.63210141725284,1679167.0
2017-01-11,117.22,118.15,117.19,117.65,1433626.0,0.0,1.0,110.07344692188761,110.9467476012713,110.04527593223007,110.47723110697899,1433626.0
2017-01-10,116.69,117.72,116.45,117.18,1758807.0,0.0,1.0,109.57575943793776,110.54296341617992,109.35039152067746,110.03588560234424,1758807.0
2017-01-09,118.15,118.25,117.3,117.32,1526223.0,0.0,1.0,110.9467476012713,111.04065090012976,110.14856956097438,110.16735022074606,1526223.0
2017-01-06,117.83,118.71,117.62,118.27,1532295.0,0.0,1.0,110.64625704492423,111.47260607487867,110.44906011732145,111.05943155990144,1532295.0
2017-01-05,119.29,119.5,117.28,118.33,2696487.0,0.0,1.0,112.01724520825775,112.21444213586051,110.12978890120269,111.11577353921652,2696487.0
2017-01-04,120.87,121.74,120.22,120.25,1780156.0,0.0,1.0,113.50091733022143,114.31787603029002,112.89054588764144,112.91871687729898,1780156.0
2017-01-03,123.07,123.07,120.26,120.9,1955430.0,0.0,1.0,115.56678990510756,115.56678990510756,112.92810720718482,113.52908831987897,1955430.0
2016-12-30,122.79,122.84,122.05,122.42,1014278.0,0.0,1.0,115.30386066830388,115.3508123177331,114.60897625675126,114.95641846252757,1014278.0
2016-12-29,122.07,122.6,121.91,122.29,767790.0,0.0,1.0,114.62775691652296,115.12544440047279,114.47751163834941,114.83434417401158,767790.0
2016-12-28,122.4,122.77,121.97,122.08,867510.0,0.0,1.0,114.93763780275589,115.28508000853218,114.53385361766449,114.6371472464088,867510.0
2016-12-27,122.27,122.27,121.65,121.98,607790.0,0.0,1.0,114.81556351423987,114.81556351423987,114.23336306131742,114.54324394755034,607790.0
2016-12-23,122.13,122.44,121.68,122.12,885747.0,0.0,1.0,114.68409889583803,114.97519912229926,114.26153405097496,114.67470856595219,885747.0
2016-12-22,122.25,122.87,121.62,122.12,1443190.0,0.0,1.0,114.79678285446819,115.37898330739064,114.20519207165988,114.67470856595219,1443190.0
2016-12-21,121.94,123.09,121.94,122.57,1575872.0,0.0,1.0,114.50568262800695,115.58557056487926,114.50568262800695,115.09727341081525,1575872.0
2016-12-20,122.15,122.82,121.86,122.44,1132664.0,0.0,1.0,114.70287955560973,115.33203165796141,114.43055998892018,114.97519912229926,1132664.0
2016-12-19,121.61,122.2,121.38,121.75,1399792.0,0.0,1.0,114.19580174177403,114.74983120503896,113.97982415439957,114.32726636017588,1399792.0
2016-12-16,121.04,121.93,120.6,121.6,3221971.0,0.0,1.0,113.66055293828082,114.49629229812112,113.24737842330357,114.18641141188819,3221971.0
2016-12-15,120.93,121.71,120.2,120.4,1856405.0,0.0,1.0,113.5572593095365,114.28970504063248,112.87176522786974,113.05957182558667,1856405.0
2016-12-14,121.34,121.44,119.89,120.37,2393531.0,0.0,1.0,113.9422628348562,114.03616613371464,112.58066500140852,113.03140083592913,2393531.0
2016-12-13,121.08,122.47,120.94,121.43,2383656.0,0.0,1.0,113.69811425782419,115.0033701119568,113.56664963942235,114.02677580382881,2383656.0
2016-12-12,119.87,120.99,119.56,120.91,1890873.0,0.0,1.0,112.56188434163683,113.61360128885157,112.27078411517559,113.53847864976481,1890873.0
2016-12-09,118.7,119.19,117.87,119.19,2138835.0,0.0,1.0,111.46321574499284,111.92334190939928,110.68381836446761,111.92334190939928,2138835.0
2016-12-08,118.38,119.26,118.17,118.38,2046154.0,0.0,1.0,111.16272518864575,111.98907421860021,110.96552826104299,111.16272518864575,2046154.0
2016-12-07,116.48,118.36,116.22,117.99,2316808.0,0.67,1.0,109.378562510335,111.14394452887406,109.13441393330301,110.79650232309776,2316808.0
2016-12-06,116.39,116.87,115.8,116.83,1785849.0,0.0,1.0,108.67693330006193,109.12512410669505,108.12603210024204,109.08777487280896,1785849.0
2016-12-05,116.05,116.125,114.8,115.87,2041512.0,0.0,1.0,108.35946481203013,108.42949462556655,107.19230125308968,108.1913932595427,2041512.0
2016-12-02,114.95,115.955,114.86,115.65,1885339.0,0.0,1.0,107.33236088016254,108.27076038155066,107.24832510391883,107.9859724731692,1885339.0
2016-12-01,114.22,115.52,113.85,115.41,2347458.0,0.0,1.0,106.65073736174132,107.86458746303938,106.30525694829495,107.76187706985262,2347458.0
2016-11-30,113.61,114.01,113.18,113.35,2756400.0,0.0,1.0,106.0811615449784,106.45465388383934,105.6796572807029,105.83839152471877,2756400.0
2016-11-29,113.9,114.12,113.5,113.7,1783451.0,0.0,1.0,106.35194349065259,106.5573642770261,105.97845115179163,106.16519732122211,1783451.0
2016-11-28,113.35,114.24,113.35,113.81,1467312.0,0.0,1.0,105.83839152471877,106.66941197868437,105.83839152471877,106.26790771440886,1467312.0
2016-11-25,113.47,113.88,113.1,113.45,686329.0,0.0,1.0,105.95043922637707,106.33326887370953,105.60495881293069,105.93176460943403,686329.0
2016-11-23,112.67,113.23,112.44,113.07,1004781.0,0.0,1.0,105.20345454865519,105.7263438230605,104.98869645381015,105.57694688751612,1004781.0
2016-11-22,111.94,112.62,111.83,112.4,1647657.0,0.0,1.0,104.52183103023397,105.15676800629757,104.41912063704721,104.95134721992406,1647657.0
2016-11-21,112.01,112.34,111.25,111.84,1388161.0,0.0,1.0,104.58719218953465,104.89532336909491,103.87755674569885,104.42845794551874,1388161.0
2016-11-18,111.25,112.12,110.82,111.82,1718010.0,0.0,1.0,103.87755674569885,104.6899025827214,103.47605248142334,104.40978332857568,1718010.0
2016-11-17,110.97,111.48,110.395,111.18,1505601.0,0.0,1.0,103.6161121084962,104.09231484054389,103.0792168713836,103.81219558639819,1505601.0
2016-11-16,111.45,111.56,110.7,111.35,1717250.0,0.0,1.0,104.06430291512932,104.16701330831609,103.36400477976507,103.97092983041408,1717250.0
2016-11-15,111.98,112.03,111.36,111.85,1823890.0,0.0,1.0,104.55918026412007,104.60586680647768,103.98026713888561,104.43779525399026,1823890.0
2016-11-14,110.77,112.25,110.65,112.18,3220149.0,0.0,1.0,103.42936593906572,104.8112875928512,103.31731823740745,104.74592643355054,3220149.0
2016-11-11,109.48,110.58,109.1,110.28,1962328.0,0.0,1.0,102.2248531462392,103.25195707810677,101.8700354243213,102.97183782396107,1962328.0
2016-11-10,107.3,109.79,106.64,109.62,2748905.0,0.0,1.0,100.18931989944707,102.51430970885643,99.57305754032652,102.35557546484053,2748905.0
2016-11-09,103.45,107.52,103.45,106.94,3662179.0,0.0,1.0,96.59445613791053,100.39474068582058,96.59445613791053,99.85317679447222,3662179.0
2016-11-08,105.43,108.16,105.16,108.01,2082497.0,0.0,1.0,98.44324321527219,100.99232842799809,98.19113588654105,100.85226880092524,2082497.0
2016-11-07,106.22,106.22,104.92,105.36,1804175.0,0.0,1.0,99.18089058452253,99.18089058452253,97.96704048322448,98.37788205597151,1804175.0
2016-11-04,106.07,106.07,104.569,104.67,1864913.0,0.0,1.0,99.04083095744967,99.04083095744967,97.639300955874,97.7336077714364,1864913.0
2016-11-03,106.02,106.47,105.53,105.72,1691778.0,0.0,1.0,98.99414441509207,99.41432329631063,98.53661629998741,98.71402516094636,1691778.0
2016-11-02,106.28,106.59,105.35,105.62,1718577.0,0.0,1.0,99.23691443535168,99.52637099796891,98.36854474749998,98.62065207623112,1718577.0
2016-11-01,108.6,108.6,106.02,106.24,2564616.0,0.0,1.0,101.40317000074512,101.40317000074512,98.99414441509207,99.19956520146557,2564616.0
2016-10-31,108.93,109.02,107.88,108.18,2162143.0,0.0,1.0,101.71130118030541,101.79533695654911,100.73088379079543,101.01100304494115,2162143.0
2016-10-28,108.6,109.03,107.59,108.43,2245084.0,0.0,1.0,101.40317000074512,101.80467426502064,100.46010184512126,101.24443575672923,2245084.0
2016-10-27,109.32,109.32,107.97,108.02,2545986.0,0.0,1.0,102.07545621069481,102.07545621069481,100.81491956703914,100.86160610939676,2545986.0
2016-10-26,108.73,109.33,108.04,108.82,2644584.0,0.0,1.0,101.52455501087493,102.08479351916634,100.88028072633982,101.60859078711863,2644584.0
2016-10-25,109.36,109.9,108.77,109.03,2569774.0,0.0,1.0,102.11280544458091,102.61702010204318,101.56190424476102,101.80467426502064,2569774.0
2016-10-24,109.1,109.475,108.83,109.07,2524826.0,0.0,1.0,101.8700354243213,102.22018449200343,101.61792809559016,101.84202349890673,2524826.0
2016-10-21,108.53,109.22,106.86,108.35,3765487.0,0.0,1.0,101.33780884144446,101.98208312597959,99.77847832670004,101.16973728895704,3765487.0
2016-10-20,112.83,113.51,109.25,109.52,4605913.0,0.0,1.0,105.35285148419956,105.98778846026316,102.01009505139415,102.26220238012529,4605913.0
2016-10-19,115.66,116.91,115.12,116.23,2728791.0,0.0,1.0,107.99530978164071,109.16247334058114,107.49109512417844,108.52753636451756,2728791.0
2016-10-18,116.14,116.19,114.99,115.18,1454045.0,0.0,1.0,108.44350058827384,108.49018713063145,107.36971011404863,107.54711897500759,1454045.0
2016-10-17,115.0,115.43,114.72,114.98,1349961.0,0.0,1.0,107.37904742252016,107.78055168679568,107.1176027853175,107.36037280557711,1349961.0
2016-10-14,115.84,116.2,115.08,115.08,1350619.0,0.0,1.0,108.16338133412813,108.49952443910298,107.45374589029235,107.45374589029235,1350619.0
2016-10-13,114.99,115.31,114.15,115.06,1237549.0,0.0,1.0,107.36971011404863,107.66850398513739,106.58537620244067,107.43507127334931,1237549.0
2016-10-12,113.92,115.53,113.73,115.35,1468104.0,0.0,1.0,106.37061810759562,107.8739247715109,106.19320924663668,107.70585321902348,1468104.0
2016-10-11,114.48,114.8686,113.67,114.0,1180736.0,0.0,1.0,106.89350738200095,107.25635518920434,106.13718539580753,106.44531657536781,1180736.0
2016-10-10,114.94,115.47,114.63,115.14,803592.0,0.0,1.0,107.32302357169101,107.81790092068177,107.03356700907379,107.50976974112149,803592.0
2016-10-07,113.77,114.85,113.515,114.53,1600207.0,0.0,1.0,106.23055848052277,107.2389877954473,105.99245711449892,106.94019392435855,1600207.0
2016-10-06,113.19,113.43,112.11,113.18,1336523.0,0.0,1.0,105.6889945891744,105.91308999249098,104.68056527424987,105.6796572807029,1336523.0
2016-10-05,112.94,113.51,112.49,113.1,1098659.0,0.0,1.0,105.45556187738632,105.98778846026316,105.03538299616775,105.60495881293069,1098659.0
2016-10-04,113.31,113.31,111.27,112.32,1532680.0,0.0,1.0,105.8010422908327,105.8010422908327,103.8962313626419,104.87664875215185,1532680.0
2016-10-03,114.27,114.42,112.6,113.0,1234620.0,0.0,1.0,106.69742390409894,106.8374835311718,105.13809338935452,105.51158572821546,1234620.0
2016-09-30,114.18,115.055,114.18,114.55,1361208.0,0.0,1.0,106.61338812785525,107.43040261911355,106.61338812785525,106.9588685413016,1361208.0
2016-09-29,114.81,115.06,113.64,113.87,1212640.0,0.0,1.0,107.20163856156121,107.43507127334931,106.10917347039296,106.32393156523801,1212640.0
2016-09-28,114.7,115.09,114.18,115.01,859867.0,0.0,1.0,107.09892816837446,107.46308319876387,106.61338812785525,107.38838473099169,859867.0
2016-09-27,113.89,114.8,113.74,114.41,1758557.0,0.0,1.0,106.34260618218106,107.19230125308968,106.2025465551082,106.82814622270027,1758557.0
2016-09-26,115.07,115.07,113.7667,113.94,1617972.0,0.0,1.0,107.44440858182082,107.44440858182082,106.22747716872716,106.38929272453866,1617972.0
2016-09-23,116.63,116.68,115.31,115.31,1141120.0,0.0,1.0,108.90102870337849,108.94771524573612,107.66850398513739,107.66850398513739,1141120.0
2016-09-22,116.42,116.98,116.13,116.73,1107009.0,0.0,1.0,108.7049452254765,109.22783449988181,108.4341632798023,108.99440178809373,1107009.0
2016-09-21,114.89,115.98,114.6,115.93,1496573.0,0.0,1.0,107.2763370293334,108.29410365272946,107.00555508365922,108.24741711037186,1496573.0
2016-09-20,115.87,115.915,114.72,114.79,1080903.0,0.0,1.0,108.1913932595427,108.23341114766457,107.1176027853175,107.18296394461817,1080903.0
2016-09-19,115.13,116.0,114.42,115.09,1227540.0,0.0,1.0,107.50043243264996,108.3127782696725,106.8374835311718,107.46308319876387,1227540.0
2016-09-16,114.51,115.1,113.6,114.67,3499706.0,0.0,1.0,106.92151930741551,107.47242050723538,106.07182423650687,107.07091624295988,3499706.0
2016-09-15,113.47,115.22,113.47,114.94,1391921.0,0.0,1.0,105.95043922637707,107.58446820889368,105.95043922637707,107.32302357169101,1391921.0
2016-09-14,114.39,114.5,113.48,113.71,1612085.0,0.0,1.0,106.80947160575722,106.91218199894398,105.95977653484859,106.17453462969362,1612085.0
2016-09-13,114.36,114.81,113.95,114.26,1664137.0,0.0,1.0,106.78145968034265,107.20163856156121,106.39863003301019,106.68808659562742,1664137.0
2016-09-12,114.13,115.75,113.7,115.52,2343772.0,0.0,1.0,106.56670158549761,108.07934555788442,106.16519732122211,107.86458746303938,2343772.0
2016-09-09,116.38,116.38,114.42,114.44,2010893.0,0.0,1.0,108.6675959915904,108.6675959915904,106.8374835311718,106.85615814811484,2010893.0
2016-09-08,118.04,118.34,116.89,116.9,1584956.0,0.0,1.0,110.2175891978633,110.49770845200901,109.1437987236381,109.15313603210963,1584956.0
2016-09-07,118.49,118.8675,118.25,118.68,1149599.0,0.67,1.0,110.63776807908185,110.99025147388188,110.4136726757653,110.81517694004081,1149599.0
2016-09-06,118.52,119.31,118.39,119.29,1156408.0,0.0,1.0,110.04453096718589,110.77803737508395,109.9238273810761,110.75946759260552,1156408.0
2016-09-02,118.06,119.32,118.06,118.84,1090336.0,0.0,1.0,109.61742597018197,110.78732226632316,109.61742597018197,110.34164748684081,1090336.0
2016-09-01,118.9,118.9,117.67,118.35,1462458.0,0.0,1.0,110.39735683427611,110.39735683427611,109.25531521185256,109.88668781611922,1462458.0
2016-08-31,118.21,119.05,118.02,118.71,1589647.0,0.0,1.0,109.7566993387702,110.53663020286433,109.58028640522511,110.220943900731,1589647.0
2016-08-30,117.16,119.1,117.16,118.47,1482418.0,0.0,1.0,108.78178575865255,110.58305465906041,108.78178575865255,109.99810651098981,1482418.0
2016-08-29,117.63,118.72,117.491,118.48,1277833.0,0.0,1.0,109.21817564689569,110.23022879197022,109.0891156586706,110.00739140222905,1277833.0
2016-08-26,118.07,118.8,116.64,117.14,1578970.0,0.0,1.0,109.62671086142119,110.30450792188394,108.29897141421333,108.76321597617412,1578970.0
2016-08-25,117.13,118.05,116.98,117.75,823103.0,0.0,1.0,108.75393108493489,109.60814107894275,108.61465771634667,109.32959434176628,823103.0
2016-08-24,116.66,117.235,115.97,117.11,1013986.0,0.0,1.0,108.31754119669175,108.85142244294667,107.67688370118586,108.73536130245647,1013986.0
2016-08-23,117.28,117.7,116.61,116.63,870964.0,0.0,1.0,108.89320445352314,109.2831698855702,108.27111674049567,108.28968652297411,870964.0
2016-08-22,117.4,117.4,116.31,116.95,1137234.0,0.0,1.0,109.00462314839373,109.00462314839373,107.9925700033192,108.58680304262901,1137234.0
2016-08-19,117.38,117.61,116.98,117.47,1108625.0,0.0,1.0,108.9860533659153,109.19960586441726,108.61465771634667,109.06961738706823,1108625.0
2016-08-18,117.37,117.82,117.05,117.82,1271362.0,0.0,1.0,108.97676847467608,109.39458858044078,108.67965195502117,109.39458858044078,1271362.0
2016-08-17,117.1,117.63,116.61,117.42,1224235.0,0.0,1.0,108.72607641121725,109.21817564689569,108.27111674049567,109.02319293087216,1224235.0
2016-08-16,117.94,118.44,116.98,116.98,1102829.0,0.0,1.0,109.50600727531138,109.97025183727217,108.61465771634667,108.61465771634667,1102829.0
2016-08-15,118.58,118.75,118.08,118.35,1029741.0,0.0,1.0,110.10024031462119,110.25808346568786,109.6359957526604,109.88668781611922,1029741.0
2016-08-12,118.58,118.86,118.37,118.51,815691.0,0.0,1.0,110.10024031462119,110.36021726931924,109.90525759859767,110.03524607594669,815691.0
2016-08-11,118.7,118.9,118.365,118.6,986930.0,0.0,1.0,110.21165900949178,110.39735683427611,109.90061515297805,110.11881009709963,986930.0
2016-08-10,117.95,118.36,117.82,118.23,953712.0,0.0,1.0,109.5152921665506,109.89597270735844,109.39458858044078,109.77526912124864,953712.0
2016-08-09,118.3,118.53,118.09,118.18,976895.0,0.0,1.0,109.84026335992314,110.05381585842511,109.64528064389962,109.72884466505256,976895.0
2016-08-08,118.42,118.85,117.7,118.15,1226524.0,0.0,1.0,109.95168205479374,110.35093237808002,109.2831698855702,109.70098999133492,1226524.0
2016-08-05,118.41,118.76,117.96,118.58,1236042.0,0.0,1.0,109.94239716355452,110.26736835692708,109.52457705778981,110.10024031462119,1236042.0
2016-08-04,118.1,118.45,117.5,117.88,1905130.0,0.0,1.0,109.65456553513883,109.97953672851139,109.09747206078589,109.45029792787608,1905130.0
2016-08-03,117.28,117.99,117.13,117.98,1337860.0,0.0,1.0,108.89320445352314,109.55243173150745,108.75393108493489,109.54314684026825,1337860.0
2016-08-02,116.71,117.16,116.51,117.03,1106304.0,0.0,1.0,108.36396565288783,108.78178575865255,108.17826782810353,108.66108217254275,1106304.0
2016-08-01,116.26,116.9,116.0,116.81,1509090.0,0.0,1.0,107.94614554712312,108.54037858643294,107.70473837490351,108.45681456528,1509090.0
2016-07-29,117.34,117.68,116.13,116.22,2169132.0,0.0,1.0,108.94891380095844,109.26460010309178,107.82544196101331,107.90900598216626,2169132.0
2016-07-28,116.58,117.6803,116.21,117.61,1268336.0,0.0,1.0,108.24326206677803,109.26487864982894,107.89972109092704,109.19960586441726,1268336.0
2016-07-27,117.14,117.5,116.19,116.43,1976870.0,0.0,1.0,108.76321597617412,109.09747206078589,107.88115130844861,108.1039886981898,1976870.0
2016-07-26,117.71,118.13,117.0,117.65,1358112.0,0.0,1.0,109.29245477680941,109.68242020885648,108.6332274988251,109.23674542937412,1358112.0
2016-07-25,117.0,117.53,116.47,117.45,1265545.0,0.0,1.0,108.6332274988251,109.12532673450353,108.14112826314665,109.05104760458981,1265545.0
2016-07-22,116.72,117.61,115.87,117.15,1068025.0,0.0,1.0,108.37325054412705,109.19960586441726,107.58403478879372,108.77250086741334,1068025.0
2016-07-21,116.39,116.87,115.0,116.72,1807349.0,0.0,1.0,108.06684913323294,108.5125239127153,106.77624925098193,108.37325054412705,1807349.0
2016-07-20,117.45,117.65,116.94,117.01,1662481.0,0.0,1.0,109.05104760458981,109.23674542937412,108.5775181513898,108.64251239006431,1662481.0
2016-07-19,116.93,117.32,116.56,117.05,1384422.0,0.0,1.0,108.56823326015059,108.93034401848,108.2246922842996,108.67965195502117,1384422.0
2016-07-18,118.49,118.86,117.36,117.38,2037175.0,0.0,1.0,110.01667629346825,110.36021726931924,108.96748358343686,108.9860533659153,2037175.0
2016-07-15,119.14,119.19,118.38,118.64,1546811.0,0.0,1.0,110.62019422401728,110.66661868021336,109.91454248983688,110.15594966205649,1546811.0
2016-07-14,119.0,119.08,118.38,118.74,1090269.0,0.0,1.0,110.49020574666825,110.56448487658199,109.91454248983688,110.24879857444864,1090269.0
